date,open,close,high,low,volume,amount,name
2025-05-16,3898.67,3889.09,3903.85,3874.86,0.0,0.0,沪深300
2025-05-19,3882.57,3877.15,3885.59,3866.57,0.0,0.0,沪深300
2025-05-20,3883.1,3898.17,3911.47,3881.74,0.0,0.0,沪深300
2025-05-21,3899.44,3916.38,3928.63,3899.44,0.0,0.0,沪深300
2025-05-22,3912.6,3913.87,3923.02,3903.09,0.0,0.0,沪深300
2025-05-23,3910.37,3882.27,3931.55,3882.27,0.0,0.0,沪深300
2025-05-26,3875.79,3860.11,3884.54,3849.04,0.0,0.0,沪深300
2025-05-27,3857.63,3839.4,3865.43,3834.85,0.0,0.0,沪深300
2025-05-28,3843.07,3836.24,3849.74,3833.96,0.0,0.0,沪深300
2025-05-29,3838.01,3858.7,3869.79,3831.46,0.0,0.0,沪深300
2025-05-30,3850.49,3840.23,3858.61,3829.25,0.0,0.0,沪深300
2025-06-03,3833.46,3852.01,3863.3,3832.72,0.0,0.0,沪深300
2025-06-04,3855.49,3868.74,3875.86,3855.49,0.0,0.0,沪深300
2025-06-05,3872.64,3877.56,3883.13,3861.27,0.0,0.0,沪深300
2025-06-06,3878.1,3873.98,3889.46,3869.39,0.0,0.0,沪深300
2025-06-09,3877.8,3885.25,3894.65,3871.99,0.0,0.0,沪深300
2025-06-10,3887.55,3865.47,3897.46,3850.47,0.0,0.0,沪深300
2025-06-11,3870.67,3894.63,3911.61,3870.67,0.0,0.0,沪深300
2025-06-12,3885.52,3892.2,3900.04,3870.38,0.0,0.0,沪深300
2025-06-13,3881.49,3864.18,3889.16,3853.82,0.0,0.0,沪深300
2025-06-16,3853.62,3873.8,3876.17,3853.62,0.0,0.0,沪深300
2025-06-17,3875.18,3870.38,3880.42,3860.41,0.0,0.0,沪深300
2025-06-18,3871.65,3874.97,3881.35,3854.66,0.0,0.0,沪深300
2025-06-19,3870.05,3843.09,3872.94,3834.95,0.0,0.0,沪深300
2025-06-20,3839.78,3846.64,3856.48,3839.78,0.0,0.0,沪深300
2025-06-23,3831.17,3857.9,3867.59,3827.08,0.0,0.0,沪深300
2025-06-24,3862.39,3904.03,3914.16,3862.39,0.0,0.0,沪深300
2025-06-25,3907.07,3960.07,3963.04,3902.18,0.0,0.0,沪深300
2025-06-26,3953.16,3946.02,3964.48,3945.26,0.0,0.0,沪深300
2025-06-27,3949.79,3921.76,3969.26,3918.2,0.0,0.0,沪深300
2025-06-30,3920.31,3936.08,3940.36,3911.6,0.0,0.0,沪深300
2025-07-01,3935.91,3942.76,3946.25,3924.72,0.0,0.0,沪深300
2025-07-02,3943.32,3943.68,3952.14,3929.7,0.0,0.0,沪深300
2025-07-03,3949.4,3968.07,3971.62,3945.14,0.0,0.0,沪深300
2025-07-04,3967.46,3982.2,4013.85,3958.38,0.0,0.0,沪深300
2025-07-07,3977.29,3965.17,3979.75,3956.57,0.0,0.0,沪深300
2025-07-08,3965.43,3998.45,4002.27,3965.43,0.0,0.0,沪深300
2025-07-09,3997.5,3991.4,4016.74,3987.43,0.0,0.0,沪深300
2025-07-10,3993.42,4010.02,4032.98,3992.52,0.0,0.0,沪深300
2025-07-11,4011.47,4014.81,4065.94,4010.11,0.0,0.0,沪深300
2025-07-14,4021.21,4017.67,4034.92,4017.67,0.0,0.0,沪深300
2025-07-15,4023.99,4019.06,4042.66,3994.26,0.0,0.0,沪深300
2025-07-16,4019.39,4007.2,4027.86,3993.92,0.0,0.0,沪深300
2025-07-17,4005.07,4034.49,4034.59,4005.07,0.0,0.0,沪深300
2025-07-18,4039.87,4058.55,4064.64,4039.32,0.0,0.0,沪深300
2025-07-21,4069.77,4085.61,4086.12,4063.44,0.0,0.0,沪深300
2025-07-22,4087.34,4118.96,4119.2,4068.34,0.0,0.0,沪深300
2025-07-23,4129.15,4119.77,4155.68,4113.91,0.0,0.0,沪深300
2025-07-24,4116.83,4149.04,4152.43,4111.88,0.0,0.0,沪深300
2025-07-25,4145.32,4127.16,4150.5,4117.8,0.0,0.0,沪深300
2025-07-28,4128.2,4135.82,4146.12,4112.97,0.0,0.0,沪深300
2025-07-29,4132.68,4152.02,4153.33,4117.58,0.0,0.0,沪深300
2025-07-30,4148.94,4151.24,4185.21,4127.43,0.0,0.0,沪深300
2025-07-31,4141.56,4075.59,4141.82,4063.67,0.0,0.0,沪深300
2025-08-01,4069.93,4054.93,4085.35,4040.46,0.0,0.0,沪深300
2025-08-04,4037.94,4070.7,4070.7,4037.94,0.0,0.0,沪深300
2025-08-05,4080.39,4103.45,4106.3,4075.58,0.0,0.0,沪深300
2025-08-06,4100.43,4113.49,4116.71,4098.35,0.0,0.0,沪深300
2025-08-07,4120.28,4114.67,4129.74,4094.82,0.0,0.0,沪深300
2025-08-08,4109.27,4104.97,4122.21,4097.42,0.0,0.0,沪深300
2025-08-11,4110.29,4122.51,4134.25,4103.6,0.0,0.0,沪深300
2025-08-12,4123.58,4143.83,4153.29,4121.22,0.0,0.0,沪深300
2025-08-13,4150.5,4176.58,4186.75,4147.2,0.0,0.0,沪深300
2025-08-14,4179.97,4173.31,4220.31,4165.94,0.0,0.0,沪深300
2025-08-15,4162.42,4202.35,4214.73,4157.5,0.0,0.0,沪深300
2025-08-18,4218.25,4239.41,4272.96,4203.42,0.0,0.0,沪深300
2025-08-19,4241.77,4223.37,4264.23,4215.21,0.0,0.0,沪深300
2025-08-20,4208.4,4271.4,4272.15,4190.56,0.0,0.0,沪深300
2025-08-21,4284.37,4288.07,4308.45,4273.65,0.0,0.0,沪深300
2025-08-22,4287.36,4378.0,4378.39,4287.36,0.0,0.0,沪深300
2025-08-25,4416.29,4469.22,4472.65,4404.78,0.0,0.0,沪深300
2025-08-26,4453.35,4452.59,4476.8,4435.53,0.0,0.0,沪深300
2025-08-27,4458.84,4386.13,4494.91,4386.13,0.0,0.0,沪深300
2025-08-28,4378.04,4463.78,4464.8,4364.17,0.0,0.0,沪深300
2025-08-29,4455.8,4496.76,4516.84,4452.36,0.0,0.0,沪深300
2025-09-01,4516.88,4523.71,4528.13,4487.53,0.0,0.0,沪深300
2025-09-02,4521.98,4490.45,4548.89,4454.42,0.0,0.0,沪深300
2025-09-03,4501.34,4459.83,4510.73,4427.52,0.0,0.0,沪深300
2025-09-04,4461.25,4365.21,4465.5,4327.51,0.0,0.0,沪深300
2025-09-05,4365.61,4460.32,4466.56,4350.3,0.0,0.0,沪深300
2025-09-08,4467.17,4467.57,4482.76,4438.07,0.0,0.0,沪深300
2025-09-09,4448.74,4436.26,4472.09,4412.69,0.0,0.0,沪深300
2025-09-10,4438.3,4445.36,4466.63,4414.59,0.0,0.0,沪深300
2025-09-11,4438.84,4548.03,4548.03,4427.92,0.0,0.0,沪深300
2025-09-12,4544.59,4522.0,4564.67,4517.79,0.0,0.0,沪深300
2025-09-15,4534.89,4533.06,4566.91,4522.5,0.0,0.0,沪深300
2025-09-16,4539.92,4523.34,4552.42,4494.79,0.0,0.0,沪深300
2025-09-17,4517.29,4551.02,4556.03,4503.8,0.0,0.0,沪深300
2025-09-18,4546.03,4498.11,4573.83,4454.99,0.0,0.0,沪深300
2025-09-19,4499.09,4501.92,4533.09,4491.84,0.0,0.0,沪深300
2025-09-22,4512.03,4522.61,4523.87,4487.13,0.0,0.0,沪深300
2025-09-23,4536.76,4519.78,4560.73,4459.73,0.0,0.0,沪深300
2025-09-24,4495.27,4566.07,4567.49,4494.11,0.0,0.0,沪深300
2025-09-25,4563.98,4593.49,4613.95,4558.84,0.0,0.0,沪深300
2025-09-26,4576.91,4550.05,4597.85,4550.05,0.0,0.0,沪深300
2025-09-29,4555.03,4620.05,4647.57,4541.43,0.0,0.0,沪深300
2025-09-30,4629.9,4640.69,4647.5,4616.22,0.0,0.0,沪深300
2025-10-09,4662.11,4709.48,4726.34,4651.99,0.0,0.0,沪深300
2025-10-10,4679.5,4616.83,4692.59,4600.96,0.0,0.0,沪深300
2025-10-13,4490.87,4593.98,4601.81,4490.87,0.0,0.0,沪深300
2025-10-14,4634.05,4539.06,4641.45,4520.93,0.0,0.0,沪深300
2025-10-15,4544.24,4606.29,4608.82,4526.83,0.0,0.0,沪深300
2025-10-16,4588.92,4618.42,4645.1,4586.28,0.0,0.0,沪深300
2025-10-17,4610.7,4514.23,4618.56,4509.33,0.0,0.0,沪深300
2025-10-20,4558.24,4538.22,4570.44,4520.5,0.0,0.0,沪深300
2025-10-21,4556.12,4607.87,4615.46,4547.93,0.0,0.0,沪深300
2025-10-22,4576.03,4592.57,4603.49,4567.24,0.0,0.0,沪深300
2025-10-23,4578.7,4606.34,4611.34,4541.69,0.0,0.0,沪深300
2025-10-24,4622.79,4660.68,4660.68,4622.79,0.0,0.0,沪深300
2025-10-27,4699.38,4716.02,4720.43,4687.69,0.0,0.0,沪深300
2025-10-28,4697.73,4691.97,4734.32,4679.23,0.0,0.0,沪深300
2025-10-29,4701.04,4747.84,4747.84,4697.27,0.0,0.0,沪深300
2025-10-30,4735.98,4709.91,4761.83,4706.45,0.0,0.0,沪深300
2025-10-31,4702.49,4640.67,4706.14,4640.67,0.0,0.0,沪深300
2025-11-03,4636.73,4653.4,4653.4,4595.73,0.0,0.0,沪深300
2025-11-04,4649.35,4618.7,4665.32,4595.07,0.0,0.0,沪深300
2025-11-05,4562.11,4627.26,4642.61,4558.76,0.0,0.0,沪深300
2025-11-06,4642.01,4693.4,4698.09,4642.01,0.0,0.0,沪深300
2025-11-07,4673.76,4678.79,4701.37,4666.04,0.0,0.0,沪深300
2025-11-10,4688.12,4695.05,4695.18,4654.21,0.0,0.0,沪深300
2025-11-11,4706.34,4652.17,4707.13,4648.49,0.0,0.0,沪深300
2025-11-12,4643.56,4645.91,4669.61,4620.99,0.0,0.0,沪深300
2025-11-13,4643.79,4702.07,4703.49,4643.79,0.0,0.0,沪深300
2025-11-14,4663.32,4628.14,4684.26,4628.02,0.0,0.0,沪深300
2025-11-17,4616.81,4598.05,4624.9,4580.26,0.0,0.0,沪深300
2025-11-18,4584.79,4568.19,4606.62,4552.8,0.0,0.0,沪深300
2025-11-19,4568.04,4588.29,4607.86,4568.04,0.0,0.0,沪深300
2025-11-20,4619.54,4564.95,4620.65,4560.18,0.0,0.0,沪深300
2025-11-21,4513.39,4453.61,4527.04,4453.18,0.0,0.0,沪深300
2025-11-24,4473.16,4448.05,4478.81,4421.81,0.0,0.0,沪深300
2025-11-25,4475.84,4490.4,4510.77,4467.35,0.0,0.0,沪深300
2025-11-26,4490.2,4517.63,4538.14,4485.7,0.0,0.0,沪深300
2025-11-27,4520.01,4515.4,4559.22,4509.86,0.0,0.0,沪深300
2025-11-28,4511.5,4526.66,4531.72,4492.43,0.0,0.0,沪深300
2025-12-01,4539.19,4576.49,4576.97,4531.29,0.0,0.0,沪深300
2025-12-02,4571.91,4554.33,4575.49,4539.43,0.0,0.0,沪深300
2025-12-03,4554.59,4531.05,4569.82,4523.5,0.0,0.0,沪深300
2025-12-04,4533.6,4546.57,4557.42,4514.19,0.0,0.0,沪深300
2025-12-05,4547.91,4584.54,4593.83,4535.02,0.0,0.0,沪深300
2025-12-08,4593.14,4621.75,4640.63,4592.74,0.0,0.0,沪深300
2025-12-09,4611.38,4598.22,4628.7,4584.25,0.0,0.0,沪深300
2025-12-10,4586.25,4591.83,4598.54,4549.08,0.0,0.0,沪深300
2025-12-11,4597.19,4552.18,4610.28,4547.14,0.0,0.0,沪深300
2025-12-12,4558.74,4580.95,4583.68,4530.78,0.0,0.0,沪深300
2025-12-15,4550.0,4552.06,4595.05,4548.44,0.0,0.0,沪深300
2025-12-16,4542.42,4497.55,4553.08,4484.27,0.0,0.0,沪深300
2025-12-17,4499.77,4579.88,4594.66,4498.93,0.0,0.0,沪深300
2025-12-18,4553.98,4552.79,4571.97,4544.14,0.0,0.0,沪深300
2025-12-19,4561.37,4568.18,4591.09,4546.85,0.0,0.0,沪深300
2025-12-22,4587.67,4611.62,4615.87,4587.67,0.0,0.0,沪深300
2025-12-23,4616.03,4620.73,4644.53,4607.8,0.0,0.0,沪深300
2025-12-24,4623.68,4634.06,4639.43,4602.14,0.0,0.0,沪深300
2025-12-25,4629.32,4642.54,4651.15,4621.92,0.0,0.0,沪深300
2025-12-26,4639.79,4657.24,4676.13,4635.11,0.0,0.0,沪深300
2025-12-29,4658.27,4639.37,4672.04,4629.06,0.0,0.0,沪深300
2025-12-30,4617.32,4651.28,4664.33,4616.63,0.0,0.0,沪深300
2025-12-31,4656.48,4629.94,4667.05,4622.1,0.0,0.0,沪深300
2026-01-05,4661.62,4717.75,4721.64,4661.62,0.0,0.0,沪深300
2026-01-06,4719.21,4790.69,4790.69,4718.01,0.0,0.0,沪深300
2026-01-07,4796.93,4776.67,4802.6,4751.07,0.0,0.0,沪深300
2026-01-08,4761.01,4737.65,4765.49,4717.01,0.0,0.0,沪深300
2026-01-09,4725.96,4758.92,4771.43,4719.13,0.0,0.0,沪深300
2026-01-12,4769.65,4789.92,4795.93,4737.57,0.0,0.0,沪深300
2026-01-13,4798.05,4761.03,4836.95,4745.52,0.0,0.0,沪深300
2026-01-14,4767.7,4741.93,4818.1,4720.25,0.0,0.0,沪深300
2026-01-15,4721.8,4751.43,4769.55,4720.94,0.0,0.0,沪深300
2026-01-16,4778.43,4731.87,4792.55,4715.36,0.0,0.0,沪深300
2026-01-19,4720.19,4734.46,4761.63,4715.09,0.0,0.0,沪深300
2026-01-20,4736.91,4718.88,4748.23,4684.97,0.0,0.0,沪深300
2026-01-21,4714.55,4723.07,4758.28,4714.24,0.0,0.0,沪深300
2026-01-22,4741.75,4723.71,4757.76,4700.45,0.0,0.0,沪深300
2026-01-23,4729.59,4702.5,4734.79,4684.62,0.0,0.0,沪深300
2026-01-26,4715.38,4706.96,4754.18,4693.16,0.0,0.0,沪深300
2026-01-27,4705.17,4705.69,4736.99,4675.64,0.0,0.0,沪深300
2026-01-28,4725.6,4717.99,4739.63,4697.91,0.0,0.0,沪深300
2026-01-29,4733.09,4753.87,4770.96,4696.05,0.0,0.0,沪深300
2026-01-30,4723.08,4706.34,4738.87,4645.47,0.0,0.0,沪深300
2026-02-02,4674.28,4605.98,4716.61,4601.76,0.0,0.0,沪深300
2026-02-03,4648.36,4660.11,4662.13,4578.21,0.0,0.0,沪深300
2026-02-04,4647.97,4698.68,4701.48,4641.84,0.0,0.0,沪深300
2026-02-05,4664.75,4670.42,4687.02,4639.43,0.0,0.0,沪深300
2026-02-06,4622.97,4643.6,4678.26,4606.64,0.0,0.0,沪深300
2026-02-09,4693.67,4719.06,4719.96,4679.9,0.0,0.0,沪深300
2026-02-10,4718.26,4724.3,4732.09,4713.87,0.0,0.0,沪深300
2026-02-11,4715.67,4713.82,4723.7,4703.69,0.0,0.0,沪深300
2026-02-12,4720.01,4719.58,4726.04,4707.74,0.0,0.0,沪深300
2026-02-13,4693.41,4660.41,4703.63,4658.4,0.0,0.0,沪深300
2026-02-24,4727.3,4707.54,4727.37,4698.35,0.0,0.0,沪深300
2026-02-25,4713.58,4735.89,4766.56,4713.34,0.0,0.0,沪深300
2026-02-26,4741.39,4726.87,4742.15,4706.69,0.0,0.0,沪深300
2026-02-27,4698.3,4710.65,4721.01,4692.89,0.0,0.0,沪深300
2026-03-02,4681.01,4728.67,4735.41,4667.28,0.0,0.0,沪深300
2026-03-03,4737.32,4655.9,4744.6,4651.4,0.0,0.0,沪深300
2026-03-04,4609.19,4602.62,4639.42,4575.82,0.0,0.0,沪深300
2026-03-05,4651.94,4647.69,4671.53,4630.3,0.0,0.0,沪深300
2026-03-06,4621.49,4660.44,4671.71,4612.79,0.0,0.0,沪深300
2026-03-09,4600.25,4615.46,4625.98,4548.97,0.0,0.0,沪深300
2026-03-10,4648.79,4674.76,4677.6,4648.79,0.0,0.0,沪深300
2026-03-11,4681.03,4704.5,4711.87,4674.71,0.0,0.0,沪深300
2026-03-12,4700.72,4687.56,4704.38,4654.31,0.0,0.0,沪深300
2026-03-13,4669.06,4669.14,4707.42,4659.5,0.0,0.0,沪深300
2026-03-16,4669.22,4671.56,4673.69,4621.81,0.0,0.0,沪深300
2026-03-17,4685.57,4637.44,4720.86,4637.37,0.0,0.0,沪深300
2026-03-18,4648.75,4658.33,4662.29,4604.52,0.0,0.0,沪深300
2026-03-19,4611.44,4583.25,4634.55,4570.39,0.0,0.0,沪深300
2026-03-20,4602.82,4567.02,4628.71,4563.07,0.0,0.0,沪深300
2026-03-23,4499.1,4418.0,4514.72,4397.57,0.0,0.0,沪深300
2026-03-24,4458.91,4474.72,4474.83,4394.29,0.0,0.0,沪深300
2026-03-25,4506.62,4537.47,4542.18,4502.03,0.0,0.0,沪深300
2026-03-26,4525.33,4477.53,4541.05,4468.96,0.0,0.0,沪深300
2026-03-27,4431.5,4502.57,4519.89,4431.42,0.0,0.0,沪深300
2026-03-30,4461.74,4491.95,4496.41,4447.14,0.0,0.0,沪深300
2026-03-31,4491.92,4450.05,4523.17,4450.05,0.0,0.0,沪深300
2026-04-01,4517.27,4526.07,4532.11,4492.05,0.0,0.0,沪深300
2026-04-02,4514.44,4478.91,4519.69,4459.61,0.0,0.0,沪深300
2026-04-03,4492.85,4440.79,4494.46,4437.6,0.0,0.0,沪深300
2026-04-07,4445.86,4440.62,4458.93,4420.69,0.0,0.0,沪深300
2026-04-08,4517.34,4595.56,4595.56,4513.77,0.0,0.0,沪深300
2026-04-09,4562.67,4566.22,4579.2,4552.42,0.0,0.0,沪深300
2026-04-10,4594.95,4636.57,4655.1,4590.11,0.0,0.0,沪深300
2026-04-13,4615.13,4646.15,4653.4,4615.13,0.0,0.0,沪深300
2026-04-14,4676.12,4701.28,4701.28,4654.85,0.0,0.0,沪深300
2026-04-15,4726.64,4685.25,4731.27,4672.56,0.0,0.0,沪深300
2026-04-16,4694.43,4736.61,4739.22,4689.41,0.0,0.0,沪深300
2026-04-17,4729.0,4728.67,4738.32,4714.47,0.0,0.0,沪深300
2026-04-20,4727.17,4757.44,4763.04,4720.69,0.0,0.0,沪深300
2026-04-21,4750.51,4768.0,4776.83,4722.01,0.0,0.0,沪深300
2026-04-22,4751.28,4799.63,4801.45,4750.35,0.0,0.0,沪深300
2026-04-23,4816.03,4786.33,4823.47,4759.86,0.0,0.0,沪深300
2026-04-24,4771.73,4769.37,4786.44,4735.61,0.0,0.0,沪深300
2026-04-27,4776.34,4770.95,4795.17,4762.64,0.0,0.0,沪深300
2026-04-28,4757.08,4758.21,4778.19,4743.44,0.0,0.0,沪深300
2026-04-29,4737.58,4810.35,4813.61,4737.11,0.0,0.0,沪深300
2026-04-30,4820.97,4807.31,4829.27,4797.54,0.0,0.0,沪深300
2026-05-06,4857.65,4877.09,4892.8,4834.28,0.0,0.0,沪深300
2026-05-07,4895.8,4900.51,4901.86,4866.87,0.0,0.0,沪深300
2026-05-08,4871.12,4871.91,4887.21,4849.99,0.0,0.0,沪深300
2026-05-11,4902.28,4951.84,4960.4,4889.57,0.0,0.0,沪深300
2026-05-12,4965.02,4948.05,4971.3,4926.79,0.0,0.0,沪深300
2026-05-13,4919.42,4998.34,5001.12,4919.42,0.0,0.0,沪深300
2026-05-14,5027.64,4914.6,5030.52,4913.6,0.0,0.0,沪深300
2026-05-15,4911.62,4859.59,4935.62,4832.69,0.0,0.0,沪深300
2026-05-18,4836.33,4833.52,4868.6,4806.15,0.0,0.0,沪深300
2026-05-19,4818.71,4852.88,4854.52,4773.53,0.0,0.0,沪深300
2026-05-20,4829.61,4850.7,4866.21,4825.64,0.0,0.0,沪深300
2026-05-21,4886.24,4783.1,4937.93,4780.71,0.0,0.0,沪深300
2026-05-22,4818.84,4845.1,4851.35,4785.35,0.0,0.0,沪深300
2026-05-25,4873.2,4921.6,4922.44,4857.13,0.0,0.0,沪深300
2026-05-26,4900.12,4947.85,4952.74,4892.68,0.0,0.0,沪深300
2026-05-27,4940.95,4908.17,4974.21,4891.34,0.0,0.0,沪深300
2026-05-28,4889.27,4914.21,4922.33,4843.23,0.0,0.0,沪深300
2026-05-29,4937.51,4892.12,4954.07,4878.79,0.0,0.0,沪深300
2026-06-01,4897.9,4844.26,4918.79,4836.69,0.0,0.0,沪深300
2026-06-02,4860.61,4914.56,4930.28,4832.0,0.0,0.0,沪深300
2026-06-03,4921.34,4938.81,4991.85,4904.9,0.0,0.0,沪深300
2026-06-04,4897.32,4904.75,4938.78,4889.75,0.0,0.0,沪深300
2026-06-05,4886.96,4816.92,4924.34,4798.91,0.0,0.0,沪深300
2026-06-08,4703.77,4713.64,4779.86,4677.57,0.0,0.0,沪深300
2026-06-09,4743.45,4801.81,4802.5,4715.39,0.0,0.0,沪深300
2026-06-10,4753.12,4748.59,4786.52,4718.99,0.0,0.0,沪深300
2026-06-11,4730.07,4722.41,4766.17,4685.5,0.0,0.0,沪深300
2026-06-12,4784.64,4777.32,4809.86,4757.56,0.0,0.0,沪深300
2026-06-15,4829.29,4891.71,4892.55,4803.18,0.0,0.0,沪深300
2026-06-16,4894.88,4884.23,4908.28,4866.06,0.0,0.0,沪深300
2026-06-17,4859.7,4931.39,4933.93,4859.7,0.0,0.0,沪深300
2026-06-18,4916.04,4941.6,4976.89,4916.04,0.0,0.0,沪深300
2026-06-22,4949.35,5059.66,5061.51,4928.46,0.0,0.0,沪深300
2026-06-23,5048.03,4919.39,5064.27,4892.09,0.0,0.0,沪深300
2026-06-24,4900.38,4943.02,4953.23,4892.27,0.0,0.0,沪深300
2026-06-25,4950.98,5020.1,5032.0,4944.88,0.0,0.0,沪深300
2026-06-26,4981.83,4868.22,4981.98,4845.19,0.0,0.0,沪深300
2026-06-29,4866.04,4926.92,4928.6,4827.15,0.0,0.0,沪深300
2026-06-30,4914.49,4979.43,4987.56,4914.49,0.0,0.0,沪深300
2026-07-01,4972.69,4958.98,5017.38,4925.63,0.0,0.0,沪深300
2026-07-02,4865.17,4812.3,4896.99,4800.48,0.0,0.0,沪深300
2026-07-03,4809.5,4842.17,4890.97,4809.5,0.0,0.0,沪深300
2026-07-06,4868.54,4842.0,4878.32,4789.8,0.0,0.0,沪深300
2026-07-07,4813.87,4792.26,4839.51,4756.73,0.0,0.0,沪深300
2026-07-08,4804.48,4755.53,4830.05,4751.4,0.0,0.0,沪深300
2026-07-09,4774.4,4876.31,4882.85,4734.87,0.0,0.0,沪深300
2026-07-10,4887.54,4780.79,4906.49,4780.75,0.0,0.0,沪深300
2026-07-13,4745.44,4695.38,4775.24,4670.25,0.0,0.0,沪深300
2026-07-14,4691.12,4796.5,4796.5,4649.04,0.0,0.0,沪深300
2026-07-15,4797.94,4786.78,4826.86,4772.04,0.0,0.0,沪深300
2026-07-16,4711.53,4698.43,4771.06,4673.35,0.0,0.0,沪深300
2026-07-17,4661.62,4529.1,4663.53,4492.09,0.0,0.0,沪深300
2026-07-20,4575.67,4598.32,4628.8,4521.18,0.0,0.0,沪深300
2026-07-21,4630.85,4739.23,4739.23,4566.28,0.0,0.0,沪深300
2026-07-22,4710.66,4717.24,4772.08,4692.83,0.0,0.0,沪深300
2026-07-23,4735.17,4728.0,4737.51,4698.87,0.0,0.0,沪深300
2026-07-24,4685.41,4649.19,4704.08,4642.94,0.0,0.0,沪深300
2026-07-27,4656.03,4702.43,4702.52,4615.53,0.0,0.0,沪深300
2026-07-28,4623.8,4569.52,4646.49,4552.23,0.0,0.0,沪深300
2026-07-29,4582.09,4600.26,4626.71,4516.32,0.0,0.0,沪深300
2026-07-30,4566.05,4549.72,4596.21,4478.21,0.0,0.0,沪深300
2026-07-31,4623.85,4588.2,4635.59,4588.2,0.0,0.0,沪深300
2026-08-03,4561.82,4543.18,4572.59,4529.19,0.0,0.0,沪深300
2026-08-04,4566.94,4600.93,4613.69,4555.25,0.0,0.0,沪深300
2026-08-05,4550.19,4658.15,4679.86,4550.19,0.0,0.0,沪深300
2026-08-06,4621.8,4651.31,4675.65,4611.07,0.0,0.0,沪深300
2026-08-07,4656.1,4694.44,4706.73,4649.58,0.0,0.0,沪深300
2026-08-10,4698.82,4702.02,4714.46,4659.47,0.0,0.0,沪深300
2026-08-11,4689.45,4663.79,4715.88,4660.47,0.0,0.0,沪深300
2026-08-12,4660.47,4690.92,4700.43,4657.69,0.0,0.0,沪深300
2026-08-13,4716.97,4663.95,4727.23,4661.88,0.0,0.0,沪深300
2026-08-14,4672.98,4665.88,4676.71,4637.13,0.0,0.0,沪深300
2026-08-17,4672.28,4741.1,4742.4,4662.72,0.0,0.0,沪深300
2026-08-18,4734.07,4725.81,4744.01,4687.53,0.0,0.0,沪深300
2026-08-19,4660.06,4588.7,4674.38,4568.07,0.0,0.0,沪深300
2026-08-20,4613.3,4592.75,4631.13,4569.23,0.0,0.0,沪深300
2026-08-21,4585.44,4618.9,4629.0,4579.26,0.0,0.0,沪深300
2026-08-24,4620.95,4563.13,4621.39,4527.49,0.0,0.0,沪深300
2026-08-25,4542.24,4552.03,4573.38,4523.02,0.0,0.0,沪深300
2026-08-26,4549.43,4590.79,4612.04,4542.84,0.0,0.0,沪深300
2026-08-27,4594.48,4630.28,4631.35,4584.99,0.0,0.0,沪深300
2026-08-28,4615.84,4609.18,4643.34,4608.46,0.0,0.0,沪深300
2026-08-31,4561.99,4625.09,4625.09,4557.35,0.0,0.0,沪深300
2026-09-01,4618.73,4611.44,4640.08,4604.77,0.0,0.0,沪深300
2026-09-02,4581.51,4547.96,4583.27,4534.39,0.0,0.0,沪深300
2026-09-03,4570.91,4552.58,4585.99,4536.92,0.0,0.0,沪深300
2026-09-04,4575.32,4548.05,4602.2,4530.76,0.0,0.0,沪深300
